month,total.total,timeRange.start,timeRange.end
2014-06-27T00:00:00.000Z,119385,2014-06-27T00:00:00.000Z,2014-06-28T00:00:00.000Z
2014-06-28T00:00:00.000Z,111508,2014-06-28T00:00:00.000Z,2014-06-29T00:00:00.000Z
2014-06-29T00:00:00.000Z,118068,2014-06-29T00:00:00.000Z,2014-06-30T00:00:00.000Z
2014-06-30T00:00:00.000Z,127280,2014-06-30T00:00:00.000Z,2014-07-01T00:00:00.000Z
2014-07-01T00:00:00.000Z,127991,2014-07-01T00:00:00.000Z,2014-07-02T00:00:00.000Z
2014-07-02T00:00:00.000Z,128560,2014-07-02T00:00:00.000Z,2014-07-03T00:00:00.000Z
2014-07-03T00:00:00.000Z,126452,2014-07-03T00:00:00.000Z,2014-07-04T00:00:00.000Z
2014-07-04T00:00:00.000Z,124110,2014-07-04T00:00:00.000Z,2014-07-05T00:00:00.000Z
2014-07-05T00:00:00.000Z,115650,2014-07-05T00:00:00.000Z,2014-07-06T00:00:00.000Z
2014-07-06T00:00:00.000Z,114291,2014-07-06T00:00:00.000Z,2014-07-07T00:00:00.000Z
2014-07-07T00:00:00.000Z,124376,2014-07-07T00:00:00.000Z,2014-07-08T00:00:00.000Z
2014-07-08T00:00:00.000Z,128936,2014-07-08T00:00:00.000Z,2014-07-09T00:00:00.000Z
2014-07-09T00:00:00.000Z,131507,2014-07-09T00:00:00.000Z,2014-07-10T00:00:00.000Z
2014-07-10T00:00:00.000Z,146115,2014-07-10T00:00:00.000Z,2014-07-11T00:00:00.000Z
2014-07-11T00:00:00.000Z,123915,2014-07-11T00:00:00.000Z,2014-07-12T00:00:00.000Z
2014-07-12T00:00:00.000Z,116649,2014-07-12T00:00:00.000Z,2014-07-13T00:00:00.000Z
2014-07-13T00:00:00.000Z,117971,2014-07-13T00:00:00.000Z,2014-07-14T00:00:00.000Z
2014-07-14T00:00:00.000Z,125429,2014-07-14T00:00:00.000Z,2014-07-15T00:00:00.000Z
2014-07-15T00:00:00.000Z,123310,2014-07-15T00:00:00.000Z,2014-07-16T00:00:00.000Z
2014-07-16T00:00:00.000Z,121287,2014-07-16T00:00:00.000Z,2014-07-17T00:00:00.000Z
2014-07-17T00:00:00.000Z,131710,2014-07-17T00:00:00.000Z,2014-07-18T00:00:00.000Z
2014-07-18T00:00:00.000Z,119715,2014-07-18T00:00:00.000Z,2014-07-19T00:00:00.000Z
2014-07-19T00:00:00.000Z,116096,2014-07-19T00:00:00.000Z,2014-07-20T00:00:00.000Z
2014-07-20T00:00:00.000Z,120820,2014-07-20T00:00:00.000Z,2014-07-21T00:00:00.000Z
2014-07-21T00:00:00.000Z,132973,2014-07-21T00:00:00.000Z,2014-07-22T00:00:00.000Z
2014-07-22T00:00:00.000Z,124634,2014-07-22T00:00:00.000Z,2014-07-23T00:00:00.000Z
2014-07-23T00:00:00.000Z,132539,2014-07-23T00:00:00.000Z,2014-07-24T00:00:00.000Z
2014-07-24T00:00:00.000Z,139742,2014-07-24T00:00:00.000Z,2014-07-25T00:00:00.000Z
2014-07-25T00:00:00.000Z,127712,2014-07-25T00:00:00.000Z,2014-07-26T00:00:00.000Z
2014-07-26T00:00:00.000Z,115904,2014-07-26T00:00:00.000Z,2014-07-27T00:00:00.000Z
2014-07-27T00:00:00.000Z,126603,2014-07-27T00:00:00.000Z,2014-07-28T00:00:00.000Z
2014-07-28T00:00:00.000Z,139794,2014-07-28T00:00:00.000Z,2014-07-29T00:00:00.000Z
2014-07-29T00:00:00.000Z,146073,2014-07-29T00:00:00.000Z,2014-07-30T00:00:00.000Z
2014-07-30T00:00:00.000Z,150777,2014-07-30T00:00:00.000Z,2014-07-31T00:00:00.000Z
2014-07-31T00:00:00.000Z,137980,2014-07-31T00:00:00.000Z,2014-08-01T00:00:00.000Z
2014-08-01T00:00:00.000Z,118697,2014-08-01T00:00:00.000Z,2014-08-02T00:00:00.000Z
2014-08-02T00:00:00.000Z,113082,2014-08-02T00:00:00.000Z,2014-08-03T00:00:00.000Z
2014-08-03T00:00:00.000Z,122462,2014-08-03T00:00:00.000Z,2014-08-04T00:00:00.000Z
2014-08-04T00:00:00.000Z,137294,2014-08-04T00:00:00.000Z,2014-08-05T00:00:00.000Z
2014-08-05T00:00:00.000Z,125328,2014-08-05T00:00:00.000Z,2014-08-06T00:00:00.000Z
2014-08-06T00:00:00.000Z,124300,2014-08-06T00:00:00.000Z,2014-08-07T00:00:00.000Z
2014-08-07T00:00:00.000Z,127049,2014-08-07T00:00:00.000Z,2014-08-08T00:00:00.000Z
2014-08-08T00:00:00.000Z,121302,2014-08-08T00:00:00.000Z,2014-08-09T00:00:00.000Z
2014-08-09T00:00:00.000Z,123108,2014-08-09T00:00:00.000Z,2014-08-10T00:00:00.000Z
2014-08-10T00:00:00.000Z,121115,2014-08-10T00:00:00.000Z,2014-08-11T00:00:00.000Z
2014-08-11T00:00:00.000Z,131497,2014-08-11T00:00:00.000Z,2014-08-12T00:00:00.000Z
2014-08-12T00:00:00.000Z,134232,2014-08-12T00:00:00.000Z,2014-08-13T00:00:00.000Z
2014-08-13T00:00:00.000Z,136369,2014-08-13T00:00:00.000Z,2014-08-14T00:00:00.000Z
2014-08-14T00:00:00.000Z,135023,2014-08-14T00:00:00.000Z,2014-08-15T00:00:00.000Z
2014-08-15T00:00:00.000Z,132723,2014-08-15T00:00:00.000Z,2014-08-16T00:00:00.000Z
2014-08-16T00:00:00.000Z,122586,2014-08-16T00:00:00.000Z,2014-08-17T00:00:00.000Z
2014-08-17T00:00:00.000Z,136373,2014-08-17T00:00:00.000Z,2014-08-18T00:00:00.000Z
2014-08-18T00:00:00.000Z,135396,2014-08-18T00:00:00.000Z,2014-08-19T00:00:00.000Z
2014-08-19T00:00:00.000Z,132039,2014-08-19T00:00:00.000Z,2014-08-20T00:00:00.000Z
2014-08-20T00:00:00.000Z,128276,2014-08-20T00:00:00.000Z,2014-08-21T00:00:00.000Z
2014-08-21T00:00:00.000Z,131239,2014-08-21T00:00:00.000Z,2014-08-22T00:00:00.000Z
2014-08-22T00:00:00.000Z,127359,2014-08-22T00:00:00.000Z,2014-08-23T00:00:00.000Z
2014-08-23T00:00:00.000Z,120883,2014-08-23T00:00:00.000Z,2014-08-24T00:00:00.000Z
2014-08-24T00:00:00.000Z,127084,2014-08-24T00:00:00.000Z,2014-08-25T00:00:00.000Z
2014-08-25T00:00:00.000Z,132161,2014-08-25T00:00:00.000Z,2014-08-26T00:00:00.000Z
2014-08-26T00:00:00.000Z,129579,2014-08-26T00:00:00.000Z,2014-08-27T00:00:00.000Z
2014-08-27T00:00:00.000Z,141831,2014-08-27T00:00:00.000Z,2014-08-28T00:00:00.000Z
2014-08-28T00:00:00.000Z,126952,2014-08-28T00:00:00.000Z,2014-08-29T00:00:00.000Z
2014-08-29T00:00:00.000Z,126853,2014-08-29T00:00:00.000Z,2014-08-30T00:00:00.000Z
2014-08-30T00:00:00.000Z,120455,2014-08-30T00:00:00.000Z,2014-08-31T00:00:00.000Z
2014-08-31T00:00:00.000Z,122147,2014-08-31T00:00:00.000Z,2014-09-01T00:00:00.000Z
2014-09-01T00:00:00.000Z,131056,2014-09-01T00:00:00.000Z,2014-09-02T00:00:00.000Z
2014-09-02T00:00:00.000Z,135661,2014-09-02T00:00:00.000Z,2014-09-03T00:00:00.000Z
2014-09-03T00:00:00.000Z,143606,2014-09-03T00:00:00.000Z,2014-09-04T00:00:00.000Z
2014-09-04T00:00:00.000Z,127524,2014-09-04T00:00:00.000Z,2014-09-05T00:00:00.000Z
2014-09-05T00:00:00.000Z,117956,2014-09-05T00:00:00.000Z,2014-09-06T00:00:00.000Z
2014-09-06T00:00:00.000Z,117527,2014-09-06T00:00:00.000Z,2014-09-07T00:00:00.000Z
2014-09-07T00:00:00.000Z,116701,2014-09-07T00:00:00.000Z,2014-09-08T00:00:00.000Z
2014-09-08T00:00:00.000Z,125055,2014-09-08T00:00:00.000Z,2014-09-09T00:00:00.000Z
2014-09-09T00:00:00.000Z,125780,2014-09-09T00:00:00.000Z,2014-09-10T00:00:00.000Z
2014-09-10T00:00:00.000Z,130210,2014-09-10T00:00:00.000Z,2014-09-11T00:00:00.000Z
2014-09-11T00:00:00.000Z,140067,2014-09-11T00:00:00.000Z,2014-09-12T00:00:00.000Z
2014-09-12T00:00:00.000Z,129840,2014-09-12T00:00:00.000Z,2014-09-13T00:00:00.000Z
2014-09-13T00:00:00.000Z,138634,2014-09-13T00:00:00.000Z,2014-09-14T00:00:00.000Z
2014-09-14T00:00:00.000Z,127728,2014-09-14T00:00:00.000Z,2014-09-15T00:00:00.000Z
2014-09-15T00:00:00.000Z,138843,2014-09-15T00:00:00.000Z,2014-09-16T00:00:00.000Z
2014-09-16T00:00:00.000Z,129495,2014-09-16T00:00:00.000Z,2014-09-17T00:00:00.000Z
2014-09-17T00:00:00.000Z,123434,2014-09-17T00:00:00.000Z,2014-09-18T00:00:00.000Z
2014-09-18T00:00:00.000Z,125275,2014-09-18T00:00:00.000Z,2014-09-19T00:00:00.000Z
2014-09-19T00:00:00.000Z,116916,2014-09-19T00:00:00.000Z,2014-09-20T00:00:00.000Z
2014-09-20T00:00:00.000Z,122079,2014-09-20T00:00:00.000Z,2014-09-21T00:00:00.000Z
2014-09-21T00:00:00.000Z,130077,2014-09-21T00:00:00.000Z,2014-09-22T00:00:00.000Z
2014-09-22T00:00:00.000Z,139177,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
2014-09-23T00:00:00.000Z,125862,2014-09-23T00:00:00.000Z,2014-09-24T00:00:00.000Z
2014-09-24T00:00:00.000Z,121180,2014-09-24T00:00:00.000Z,2014-09-25T00:00:00.000Z
2014-09-25T00:00:00.000Z,121327,2014-09-25T00:00:00.000Z,2014-09-26T00:00:00.000Z
2014-09-26T00:00:00.000Z,118622,2014-09-26T00:00:00.000Z,2014-09-27T00:00:00.000Z
2014-09-27T00:00:00.000Z,114828,2014-09-27T00:00:00.000Z,2014-09-28T00:00:00.000Z
2014-09-28T00:00:00.000Z,124952,2014-09-28T00:00:00.000Z,2014-09-29T00:00:00.000Z
2014-09-29T00:00:00.000Z,125850,2014-09-29T00:00:00.000Z,2014-09-30T00:00:00.000Z
2014-09-30T00:00:00.000Z,123404,2014-09-30T00:00:00.000Z,2014-10-01T00:00:00.000Z
2014-10-01T00:00:00.000Z,129998,2014-10-01T00:00:00.000Z,2014-10-02T00:00:00.000Z
2014-10-02T00:00:00.000Z,119753,2014-10-02T00:00:00.000Z,2014-10-03T00:00:00.000Z
2014-10-03T00:00:00.000Z,119033,2014-10-03T00:00:00.000Z,2014-10-04T00:00:00.000Z
2014-10-04T00:00:00.000Z,115969,2014-10-04T00:00:00.000Z,2014-10-05T00:00:00.000Z
2014-10-05T00:00:00.000Z,125051,2014-10-05T00:00:00.000Z,2014-10-06T00:00:00.000Z
2014-10-06T00:00:00.000Z,143435,2014-10-06T00:00:00.000Z,2014-10-07T00:00:00.000Z
2014-10-07T00:00:00.000Z,151147,2014-10-07T00:00:00.000Z,2014-10-08T00:00:00.000Z
2014-10-08T00:00:00.000Z,124620,2014-10-08T00:00:00.000Z,2014-10-09T00:00:00.000Z
2014-10-09T00:00:00.000Z,122298,2014-10-09T00:00:00.000Z,2014-10-10T00:00:00.000Z
2014-10-10T00:00:00.000Z,118443,2014-10-10T00:00:00.000Z,2014-10-11T00:00:00.000Z
2014-10-11T00:00:00.000Z,112069,2014-10-11T00:00:00.000Z,2014-10-12T00:00:00.000Z
2014-10-12T00:00:00.000Z,120267,2014-10-12T00:00:00.000Z,2014-10-13T00:00:00.000Z
2014-10-13T00:00:00.000Z,127801,2014-10-13T00:00:00.000Z,2014-10-14T00:00:00.000Z
2014-10-14T00:00:00.000Z,125842,2014-10-14T00:00:00.000Z,2014-10-15T00:00:00.000Z
2014-10-15T00:00:00.000Z,126710,2014-10-15T00:00:00.000Z,2014-10-16T00:00:00.000Z
2014-10-16T00:00:00.000Z,124382,2014-10-16T00:00:00.000Z,2014-10-17T00:00:00.000Z
2014-10-17T00:00:00.000Z,116984,2014-10-17T00:00:00.000Z,2014-10-18T00:00:00.000Z
2014-10-18T00:00:00.000Z,117746,2014-10-18T00:00:00.000Z,2014-10-19T00:00:00.000Z
2014-10-19T00:00:00.000Z,124497,2014-10-19T00:00:00.000Z,2014-10-20T00:00:00.000Z
2014-10-20T00:00:00.000Z,129400,2014-10-20T00:00:00.000Z,2014-10-21T00:00:00.000Z
2014-10-21T00:00:00.000Z,129128,2014-10-21T00:00:00.000Z,2014-10-22T00:00:00.000Z
2014-10-22T00:00:00.000Z,126496,2014-10-22T00:00:00.000Z,2014-10-23T00:00:00.000Z
2014-10-23T00:00:00.000Z,128253,2014-10-23T00:00:00.000Z,2014-10-24T00:00:00.000Z
2014-10-24T00:00:00.000Z,124160,2014-10-24T00:00:00.000Z,2014-10-25T00:00:00.000Z
2014-10-25T00:00:00.000Z,115608,2014-10-25T00:00:00.000Z,2014-10-26T00:00:00.000Z
2014-10-26T00:00:00.000Z,124937,2014-10-26T00:00:00.000Z,2014-10-27T00:00:00.000Z
2014-10-27T00:00:00.000Z,129104,2014-10-27T00:00:00.000Z,2014-10-28T00:00:00.000Z
2014-10-28T00:00:00.000Z,131387,2014-10-28T00:00:00.000Z,2014-10-29T00:00:00.000Z
2014-10-29T00:00:00.000Z,135514,2014-10-29T00:00:00.000Z,2014-10-30T00:00:00.000Z
2014-10-30T00:00:00.000Z,127509,2014-10-30T00:00:00.000Z,2014-10-31T00:00:00.000Z
2014-10-31T00:00:00.000Z,121459,2014-10-31T00:00:00.000Z,2014-11-01T00:00:00.000Z
2014-11-01T00:00:00.000Z,114976,2014-11-01T00:00:00.000Z,2014-11-02T00:00:00.000Z
2014-11-02T00:00:00.000Z,125038,2014-11-02T00:00:00.000Z,2014-11-03T00:00:00.000Z
2014-11-03T00:00:00.000Z,128382,2014-11-03T00:00:00.000Z,2014-11-04T00:00:00.000Z
2014-11-04T00:00:00.000Z,128854,2014-11-04T00:00:00.000Z,2014-11-05T00:00:00.000Z
2014-11-05T00:00:00.000Z,126262,2014-11-05T00:00:00.000Z,2014-11-06T00:00:00.000Z
2014-11-06T00:00:00.000Z,127553,2014-11-06T00:00:00.000Z,2014-11-07T00:00:00.000Z
2014-11-07T00:00:00.000Z,119487,2014-11-07T00:00:00.000Z,2014-11-08T00:00:00.000Z
2014-11-08T00:00:00.000Z,122877,2014-11-08T00:00:00.000Z,2014-11-09T00:00:00.000Z
2014-11-09T00:00:00.000Z,125683,2014-11-09T00:00:00.000Z,2014-11-10T00:00:00.000Z
2014-11-10T00:00:00.000Z,132962,2014-11-10T00:00:00.000Z,2014-11-11T00:00:00.000Z
2014-11-11T00:00:00.000Z,136585,2014-11-11T00:00:00.000Z,2014-11-12T00:00:00.000Z
2014-11-12T00:00:00.000Z,129930,2014-11-12T00:00:00.000Z,2014-11-13T00:00:00.000Z
2014-11-13T00:00:00.000Z,130418,2014-11-13T00:00:00.000Z,2014-11-14T00:00:00.000Z
2014-11-14T00:00:00.000Z,128386,2014-11-14T00:00:00.000Z,2014-11-15T00:00:00.000Z
2014-11-15T00:00:00.000Z,120164,2014-11-15T00:00:00.000Z,2014-11-16T00:00:00.000Z
2014-11-16T00:00:00.000Z,131920,2014-11-16T00:00:00.000Z,2014-11-17T00:00:00.000Z
2014-11-17T00:00:00.000Z,138540,2014-11-17T00:00:00.000Z,2014-11-18T00:00:00.000Z
2014-11-18T00:00:00.000Z,143413,2014-11-18T00:00:00.000Z,2014-11-19T00:00:00.000Z
2014-11-19T00:00:00.000Z,151168,2014-11-19T00:00:00.000Z,2014-11-20T00:00:00.000Z
2014-11-20T00:00:00.000Z,133841,2014-11-20T00:00:00.000Z,2014-11-21T00:00:00.000Z
2014-11-21T00:00:00.000Z,128197,2014-11-21T00:00:00.000Z,2014-11-22T00:00:00.000Z
2014-11-22T00:00:00.000Z,121319,2014-11-22T00:00:00.000Z,2014-11-23T00:00:00.000Z
2014-11-23T00:00:00.000Z,126306,2014-11-23T00:00:00.000Z,2014-11-24T00:00:00.000Z
2014-11-24T00:00:00.000Z,133472,2014-11-24T00:00:00.000Z,2014-11-25T00:00:00.000Z
2014-11-25T00:00:00.000Z,125753,2014-11-25T00:00:00.000Z,2014-11-26T00:00:00.000Z
2014-11-26T00:00:00.000Z,124388,2014-11-26T00:00:00.000Z,2014-11-27T00:00:00.000Z
2014-11-27T00:00:00.000Z,115716,2014-11-27T00:00:00.000Z,2014-11-28T00:00:00.000Z
2014-11-28T00:00:00.000Z,118139,2014-11-28T00:00:00.000Z,2014-11-29T00:00:00.000Z
2014-11-29T00:00:00.000Z,118186,2014-11-29T00:00:00.000Z,2014-11-30T00:00:00.000Z
2014-11-30T00:00:00.000Z,124858,2014-11-30T00:00:00.000Z,2014-12-01T00:00:00.000Z
2014-12-01T00:00:00.000Z,136561,2014-12-01T00:00:00.000Z,2014-12-02T00:00:00.000Z
2014-12-02T00:00:00.000Z,135150,2014-12-02T00:00:00.000Z,2014-12-03T00:00:00.000Z
2014-12-03T00:00:00.000Z,133788,2014-12-03T00:00:00.000Z,2014-12-04T00:00:00.000Z
2014-12-04T00:00:00.000Z,138849,2014-12-04T00:00:00.000Z,2014-12-05T00:00:00.000Z
2014-12-05T00:00:00.000Z,131089,2014-12-05T00:00:00.000Z,2014-12-06T00:00:00.000Z
2014-12-06T00:00:00.000Z,121630,2014-12-06T00:00:00.000Z,2014-12-07T00:00:00.000Z
2014-12-07T00:00:00.000Z,129830,2014-12-07T00:00:00.000Z,2014-12-08T00:00:00.000Z
2014-12-08T00:00:00.000Z,142420,2014-12-08T00:00:00.000Z,2014-12-09T00:00:00.000Z
2014-12-09T00:00:00.000Z,140747,2014-12-09T00:00:00.000Z,2014-12-10T00:00:00.000Z
2014-12-10T00:00:00.000Z,139215,2014-12-10T00:00:00.000Z,2014-12-11T00:00:00.000Z
2014-12-11T00:00:00.000Z,141134,2014-12-11T00:00:00.000Z,2014-12-12T00:00:00.000Z
2014-12-12T00:00:00.000Z,129373,2014-12-12T00:00:00.000Z,2014-12-13T00:00:00.000Z
2014-12-13T00:00:00.000Z,123539,2014-12-13T00:00:00.000Z,2014-12-14T00:00:00.000Z
2014-12-14T00:00:00.000Z,131314,2014-12-14T00:00:00.000Z,2014-12-15T00:00:00.000Z
2014-12-15T00:00:00.000Z,157038,2014-12-15T00:00:00.000Z,2014-12-16T00:00:00.000Z
2014-12-16T00:00:00.000Z,131963,2014-12-16T00:00:00.000Z,2014-12-17T00:00:00.000Z
2014-12-17T00:00:00.000Z,134536,2014-12-17T00:00:00.000Z,2014-12-18T00:00:00.000Z
2014-12-18T00:00:00.000Z,130867,2014-12-18T00:00:00.000Z,2014-12-19T00:00:00.000Z
2014-12-19T00:00:00.000Z,125026,2014-12-19T00:00:00.000Z,2014-12-20T00:00:00.000Z
2014-12-20T00:00:00.000Z,124009,2014-12-20T00:00:00.000Z,2014-12-21T00:00:00.000Z
2014-12-21T00:00:00.000Z,122743,2014-12-21T00:00:00.000Z,2014-12-22T00:00:00.000Z
2014-12-22T00:00:00.000Z,139754,2014-12-22T00:00:00.000Z,2014-12-23T00:00:00.000Z
2014-12-23T00:00:00.000Z,136990,2014-12-23T00:00:00.000Z,2014-12-24T00:00:00.000Z
2014-12-24T00:00:00.000Z,114417,2014-12-24T00:00:00.000Z,2014-12-25T00:00:00.000Z
2014-12-25T00:00:00.000Z,98244,2014-12-25T00:00:00.000Z,2014-12-26T00:00:00.000Z
2014-12-26T00:00:00.000Z,106538,2014-12-26T00:00:00.000Z,2014-12-27T00:00:00.000Z
2014-12-27T00:00:00.000Z,118041,2014-12-27T00:00:00.000Z,2014-12-28T00:00:00.000Z
2014-12-28T00:00:00.000Z,126797,2014-12-28T00:00:00.000Z,2014-12-29T00:00:00.000Z
2014-12-29T00:00:00.000Z,138224,2014-12-29T00:00:00.000Z,2014-12-30T00:00:00.000Z
2014-12-30T00:00:00.000Z,135711,2014-12-30T00:00:00.000Z,2014-12-31T00:00:00.000Z
2014-12-31T00:00:00.000Z,126032,2014-12-31T00:00:00.000Z,2015-01-01T00:00:00.000Z
2015-01-01T00:00:00.000Z,124460,2015-01-01T00:00:00.000Z,2015-01-02T00:00:00.000Z
2015-01-02T00:00:00.000Z,137597,2015-01-02T00:00:00.000Z,2015-01-03T00:00:00.000Z
2015-01-03T00:00:00.000Z,134382,2015-01-03T00:00:00.000Z,2015-01-04T00:00:00.000Z
2015-01-04T00:00:00.000Z,133180,2015-01-04T00:00:00.000Z,2015-01-05T00:00:00.000Z
2015-01-05T00:00:00.000Z,138564,2015-01-05T00:00:00.000Z,2015-01-06T00:00:00.000Z
2015-01-06T00:00:00.000Z,151877,2015-01-06T00:00:00.000Z,2015-01-07T00:00:00.000Z
2015-01-07T00:00:00.000Z,160612,2015-01-07T00:00:00.000Z,2015-01-08T00:00:00.000Z
2015-01-08T00:00:00.000Z,139021,2015-01-08T00:00:00.000Z,2015-01-09T00:00:00.000Z
2015-01-09T00:00:00.000Z,141928,2015-01-09T00:00:00.000Z,2015-01-10T00:00:00.000Z
2015-01-10T00:00:00.000Z,130329,2015-01-10T00:00:00.000Z,2015-01-11T00:00:00.000Z
2015-01-11T00:00:00.000Z,129569,2015-01-11T00:00:00.000Z,2015-01-12T00:00:00.000Z
2015-01-12T00:00:00.000Z,141462,2015-01-12T00:00:00.000Z,2015-01-13T00:00:00.000Z
2015-01-13T00:00:00.000Z,139914,2015-01-13T00:00:00.000Z,2015-01-14T00:00:00.000Z
2015-01-14T00:00:00.000Z,137287,2015-01-14T00:00:00.000Z,2015-01-15T00:00:00.000Z
2015-01-15T00:00:00.000Z,139490,2015-01-15T00:00:00.000Z,2015-01-16T00:00:00.000Z
2015-01-16T00:00:00.000Z,151626,2015-01-16T00:00:00.000Z,2015-01-17T00:00:00.000Z
2015-01-17T00:00:00.000Z,128902,2015-01-17T00:00:00.000Z,2015-01-18T00:00:00.000Z
2015-01-18T00:00:00.000Z,139991,2015-01-18T00:00:00.000Z,2015-01-19T00:00:00.000Z
2015-01-19T00:00:00.000Z,148058,2015-01-19T00:00:00.000Z,2015-01-20T00:00:00.000Z
2015-01-20T00:00:00.000Z,148948,2015-01-20T00:00:00.000Z,2015-01-21T00:00:00.000Z
2015-01-21T00:00:00.000Z,137271,2015-01-21T00:00:00.000Z,2015-01-22T00:00:00.000Z
2015-01-22T00:00:00.000Z,138040,2015-01-22T00:00:00.000Z,2015-01-23T00:00:00.000Z
2015-01-23T00:00:00.000Z,136431,2015-01-23T00:00:00.000Z,2015-01-24T00:00:00.000Z
2015-01-24T00:00:00.000Z,131804,2015-01-24T00:00:00.000Z,2015-01-25T00:00:00.000Z
2015-01-25T00:00:00.000Z,134935,2015-01-25T00:00:00.000Z,2015-01-26T00:00:00.000Z
2015-01-26T00:00:00.000Z,142063,2015-01-26T00:00:00.000Z,2015-01-27T00:00:00.000Z
2015-01-27T00:00:00.000Z,140371,2015-01-27T00:00:00.000Z,2015-01-28T00:00:00.000Z
2015-01-28T00:00:00.000Z,137022,2015-01-28T00:00:00.000Z,2015-01-29T00:00:00.000Z
2015-01-29T00:00:00.000Z,134499,2015-01-29T00:00:00.000Z,2015-01-30T00:00:00.000Z
2015-01-30T00:00:00.000Z,134580,2015-01-30T00:00:00.000Z,2015-01-31T00:00:00.000Z
2015-01-31T00:00:00.000Z,141645,2015-01-31T00:00:00.000Z,2015-02-01T00:00:00.000Z
2015-02-01T00:00:00.000Z,156034,2015-02-01T00:00:00.000Z,2015-02-02T00:00:00.000Z
2015-02-02T00:00:00.000Z,137821,2015-02-02T00:00:00.000Z,2015-02-03T00:00:00.000Z
2015-02-03T00:00:00.000Z,136806,2015-02-03T00:00:00.000Z,2015-02-04T00:00:00.000Z
2015-02-04T00:00:00.000Z,140300,2015-02-04T00:00:00.000Z,2015-02-05T00:00:00.000Z
2015-02-05T00:00:00.000Z,132532,2015-02-05T00:00:00.000Z,2015-02-06T00:00:00.000Z
2015-02-06T00:00:00.000Z,133750,2015-02-06T00:00:00.000Z,2015-02-07T00:00:00.000Z
2015-02-07T00:00:00.000Z,135142,2015-02-07T00:00:00.000Z,2015-02-08T00:00:00.000Z
2015-02-08T00:00:00.000Z,140462,2015-02-08T00:00:00.000Z,2015-02-09T00:00:00.000Z
2015-02-09T00:00:00.000Z,150724,2015-02-09T00:00:00.000Z,2015-02-10T00:00:00.000Z
2015-02-10T00:00:00.000Z,139106,2015-02-10T00:00:00.000Z,2015-02-11T00:00:00.000Z
2015-02-11T00:00:00.000Z,136892,2015-02-11T00:00:00.000Z,2015-02-12T00:00:00.000Z
2015-02-12T00:00:00.000Z,139107,2015-02-12T00:00:00.000Z,2015-02-13T00:00:00.000Z
2015-02-13T00:00:00.000Z,141475,2015-02-13T00:00:00.000Z,2015-02-14T00:00:00.000Z
2015-02-14T00:00:00.000Z,136766,2015-02-14T00:00:00.000Z,2015-02-15T00:00:00.000Z
2015-02-15T00:00:00.000Z,132487,2015-02-15T00:00:00.000Z,2015-02-16T00:00:00.000Z
2015-02-16T00:00:00.000Z,147304,2015-02-16T00:00:00.000Z,2015-02-17T00:00:00.000Z
2015-02-17T00:00:00.000Z,145418,2015-02-17T00:00:00.000Z,2015-02-18T00:00:00.000Z
2015-02-18T00:00:00.000Z,144949,2015-02-18T00:00:00.000Z,2015-02-19T00:00:00.000Z
2015-02-19T00:00:00.000Z,161862,2015-02-19T00:00:00.000Z,2015-02-20T00:00:00.000Z
2015-02-20T00:00:00.000Z,144192,2015-02-20T00:00:00.000Z,2015-02-21T00:00:00.000Z
2015-02-21T00:00:00.000Z,131588,2015-02-21T00:00:00.000Z,2015-02-22T00:00:00.000Z
2015-02-22T00:00:00.000Z,134149,2015-02-22T00:00:00.000Z,2015-02-23T00:00:00.000Z
2015-02-23T00:00:00.000Z,145220,2015-02-23T00:00:00.000Z,2015-02-24T00:00:00.000Z
2015-02-24T00:00:00.000Z,143120,2015-02-24T00:00:00.000Z,2015-02-25T00:00:00.000Z
2015-02-25T00:00:00.000Z,142738,2015-02-25T00:00:00.000Z,2015-02-26T00:00:00.000Z
2015-02-26T00:00:00.000Z,139788,2015-02-26T00:00:00.000Z,2015-02-27T00:00:00.000Z
2015-02-27T00:00:00.000Z,133225,2015-02-27T00:00:00.000Z,2015-02-28T00:00:00.000Z
2015-02-28T00:00:00.000Z,134963,2015-02-28T00:00:00.000Z,2015-03-01T00:00:00.000Z
2015-03-01T00:00:00.000Z,143944,2015-03-01T00:00:00.000Z,2015-03-02T00:00:00.000Z
2015-03-02T00:00:00.000Z,145146,2015-03-02T00:00:00.000Z,2015-03-03T00:00:00.000Z
2015-03-03T00:00:00.000Z,142920,2015-03-03T00:00:00.000Z,2015-03-04T00:00:00.000Z
2015-03-04T00:00:00.000Z,139719,2015-03-04T00:00:00.000Z,2015-03-05T00:00:00.000Z
2015-03-05T00:00:00.000Z,145707,2015-03-05T00:00:00.000Z,2015-03-06T00:00:00.000Z
2015-03-06T00:00:00.000Z,140356,2015-03-06T00:00:00.000Z,2015-03-07T00:00:00.000Z
2015-03-07T00:00:00.000Z,139141,2015-03-07T00:00:00.000Z,2015-03-08T00:00:00.000Z
2015-03-08T00:00:00.000Z,147680,2015-03-08T00:00:00.000Z,2015-03-09T00:00:00.000Z
2015-03-09T00:00:00.000Z,147050,2015-03-09T00:00:00.000Z,2015-03-10T00:00:00.000Z
2015-03-10T00:00:00.000Z,138930,2015-03-10T00:00:00.000Z,2015-03-11T00:00:00.000Z
2015-03-11T00:00:00.000Z,131218,2015-03-11T00:00:00.000Z,2015-03-12T00:00:00.000Z
